玉山國家公園,2003,Dryopteris scottii,史氏鱗毛蕨
玉山國家公園,2003,Pilea rotundinucula,圓果冷水麻
玉山國家公園,2003,Schizophragma integrifolium var. fauriei,圓葉鑽地風
玉山國家公園,2003,Hydrangea integrifolia,大枝掛繡球
玉山國家公園,2003,Celastrus kusanoi,大葉南蛇藤
玉山國家公園,2003,Aristolochia kaempferi,大葉馬兜鈴
玉山國家公園,2003,Pteris cretica,大葉鳳尾蕨
玉山國家公園,2003,Cleyera japonica var. taipinensis,太平紅淡比
玉山國家公園,2003,Diplazium amamianum,奄美雙蓋蕨
玉山國家公園,2003,Daphniphyllum glaucescens subsp. oldhamii,奧氏虎皮楠
玉山國家公園,2003,Asplenium wilfordii,威氏鐵角蕨
玉山國家公園,2003,Athyrium oppositipinnum,對生蹄蓋蕨
玉山國家公園,2003,Symplocos konishii,小西氏灰木
玉山國家公園,2003,Litsea akoensis,屏東木薑子
玉山國家公園,2003,Alpinia shimadae,島田氏月桃
玉山國家公園,2003,Vittaria taeniophylla,廣葉書帶蕨
玉山國家公園,2003,Selaginella stauntoniana,擬密葉卷柏
玉山國家公園,2003,Asplenium planicaule,斜葉鐵角蕨
玉山國家公園,2003,Onychium japonicum,日本金粉蕨
玉山國家公園,2003,Coniogramme japonica,日本鳳ㄚ蕨
玉山國家公園,2003,Eurya hayatae,早田氏柃木
玉山國家公園,2003,Pteris setulosocostulata,有刺鳳尾蕨
玉山國家公園,2003,Symplocos stellaris,枇杷葉灰木
玉山國家公園,2003,Rubus kawakamii,桑葉懸鉤子
玉山國家公園,2003,Davallia mariesii,海州骨碎補
玉山國家公園,2003,Damnacanthus angustifolius,無刺伏牛花
玉山國家公園,2003,Hydrangea angustipetala,狹瓣八仙花
玉山國家公園,2003,Cyrtomium hookerianum,狹葉貫眾蕨
玉山國家公園,2003,Photinia niitakayamensis,玉山假沙梨
玉山國家公園,2003,Viburnum integrifolium,玉山糯米樹
玉山國家公園,2003,Ardisia cornudentata subsp. morrisonensis,玉山紫金牛
玉山國家公園,2003,Hylodesmum laterale,琉球山螞蝗
玉山國家公園,2003,Dryopteris wallichiana,瓦氏鱗毛蕨
玉山國家公園,2003,Pteris wallichiana,瓦氏鳳尾蕨
玉山國家公園,2003,Woodwardia unigemmata,生芽狗脊蕨
玉山國家公園,2003,Asplenium normale,生芽鐵角蕨
玉山國家公園,2003,Rhamnus pilushanensis,畢祿山鼠李
玉山國家公園,2003,Lithocarpus harlandii,短尾葉石櫟
玉山國家公園,2003,Microtropis fokienensis,福建賽衛矛
玉山國家公園,2003,Polypodium argutum,箭葉水龍骨
玉山國家公園,2003,Microlepia strigosa,粗毛鱗蓋蕨
玉山國家公園,2003,Athyrium erythropodum,紅柄蹄蓋蕨
玉山國家公園,2003,Pteris scabristipes,紅柄鳳尾蕨
玉山國家公園,2003,Cyrtomium caryotideum,細齒貫眾蕨
玉山國家公園,2003,Sunipia andersonii,綠花寶石蘭
玉山國家公園,2003,Sarcopyramis napalensis var. bodinieri,肉穗野牡丹
玉山國家公園,2003,Pinus taiwanensis,臺灣二葉松
玉山國家公園,2003,Pentapanax castanopsidicola,臺灣五葉參
玉山國家公園,2003,Pinus morrisonicola,臺灣五葉松
玉山國家公園,2003,Polygonum multiflorum var. hypoleucum,臺灣何首烏
玉山國家公園,2003,Smilax lanceifolia,臺灣土茯苓
玉山國家公園,2003,Disporum kawakamii,臺灣寶鐸花
玉山國家公園,2003,Maesa perlaria var. formosana,臺灣山桂花
玉山國家公園,2003,Tetrastigma umbellatum,臺灣崖爬藤
玉山國家公園,2003,Hedera rhombea var. formosana,臺灣常春藤
玉山國家公園,2003,Rubus formosensis,臺灣懸鉤子
